Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"PDPN","Podoplanin","Protein Coding","Q86YL7","54","GC01P013583","0.843655526638031","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDPN"
"ACTB","Actin Beta","Protein Coding","P60709","63","GC07M005854","0.842728734016418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTB"
"RPE65","Retinoid Isomerohydrolase RPE65","Protein Coding","Q16518","58","GC01M068428","0.842728734016418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPE65"
"BCL11A","BCL11 Transcription Factor A","Protein Coding","Q9H165","57","GC02M060451","0.842728734016418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL11A"
"CEP290","Centrosomal Protein 290","Protein Coding","O15078","54","GC12M088049","0.842728734016418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP290"
"CHAMP1","Chromosome Alignment Maintaining Phosphoprotein 1","Protein Coding","Q96JM3","50","GC13P114314","0.842728734016418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHAMP1"
"ASXL3","ASXL Transcriptional Regulator 3","Protein Coding","Q9C0F0","45","GC18P033578","0.842728734016418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASXL3"
"STAT3","Signal Transducer And Activator Of Transcription 3","Protein Coding","P40763","67","GC17M042313","0.841124713420868","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT3"
"TERT","Telomerase Reverse Transcriptase","Protein Coding","O14746","64","GC05M001253","0.839210152626038","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TERT"
"CHD4","Chromodomain Helicase DNA Binding Protein 4","Protein Coding","Q14839","58","GC12M006570","0.834502875804901","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD4"
"ESR1","Estrogen Receptor 1","Protein Coding","P03372","67","GC06P151656","0.827117681503296","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1"
"IFNA1","Interferon Alpha 1","Protein Coding","P01562","51","GC09P021955","0.823479950428009","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNA1"
"MIRLET7C","MicroRNA Let-7c","RNA Gene","","31","GC21P021313","0.808126449584961","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7C"
"CBL","Cbl Proto-Oncogene","Protein Coding","P22681","64","GC11P119206","0.807265639305115","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBL"
"CD4","CD4 Molecule","Protein Coding","P01730","63","GC12P006786","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD4"
"CD8A","CD8 Subunit Alpha","Protein Coding","P01732","61","GC02M086784","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD8A"
"EEF2","Eukaryotic Translation Elongation Factor 2","Protein Coding","P13639","61","GC19M003976","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF2"
"DPH1","Diphthamide Biosynthesis 1","Protein Coding","Q9BZG8","52","GC17P002030","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPH1"
"COX7A2L","Cytochrome C Oxidase Subunit 7A2 Like","Protein Coding","O14548","50","GC02M042312","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX7A2L"
"DPH2","Diphthamide Biosynthesis 2","Protein Coding","Q9BQC3","50","GC01P077522","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPH2"
"SEPTIN5","Septin 5","Protein Coding","Q99719","50","GC22P019714","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPTIN5"
"SLC27A3","Solute Carrier Family 27 Member 3","Protein Coding","Q5K4L6","50","GC01P176662","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A3"
"INTS3","Integrator Complex Subunit 3","Protein Coding","Q68E01","48","GC01P153728","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INTS3"
"KCNV1","Potassium Voltage-Gated Channel Modifier Subfamily V Member 1","Protein Coding","Q6PIU1","48","GC08M109963","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNV1"
"DPH7","Diphthamide Biosynthesis 7","Protein Coding","Q9BTV6","47","GC09M137554","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPH7"
"CBLN4","Cerebellin 4 Precursor","Protein Coding","Q9NTU7","46","GC20M055997","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBLN4"
"TMEM147","Transmembrane Protein 147","Protein Coding","Q9BVK8","45","GC19P035545","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM147"
"TMEM240","Transmembrane Protein 240","Protein Coding","Q5SV17","44","GC01M022180","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM240"
"ZNF398","Zinc Finger Protein 398","Protein Coding","Q8TD17","41","GC07P149126","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF398"
"MIR200CHG","MIR200C And MIR141 Host Gene","RNA Gene","","20","GC12P079682","0.80652129650116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR200CHG"
"CAMK2B","Calcium/Calmodulin Dependent Protein Kinase II Beta","Protein Coding","Q13554","62","GC07M045687","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK2B"
"GABBR1","Gamma-Aminobutyric Acid Type B Receptor Subunit 1","Protein Coding","Q9UBS5","61","GC06M029555","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABBR1"
"GABBR2","Gamma-Aminobutyric Acid Type B Receptor Subunit 2","Protein Coding","O75899","61","GC09M098288","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABBR2"
"SLC6A8","Solute Carrier Family 6 Member 8","Protein Coding","P48029","60","GC0XP153811","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A8"
"FOXP1","Forkhead Box P1","Protein Coding","Q9H334","57","GC03M070954","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXP1"
"SLC1A4","Solute Carrier Family 1 Member 4","Protein Coding","P43007","57","GC02P064988","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC1A4"
"CPLX1","Complexin 1","Protein Coding","O14810","54","GC04M000784","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPLX1"
"NTNG1","Netrin G1","Protein Coding","Q9Y2I2","54","GC01P107140","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTNG1"
"NTNG2","Netrin G2","Protein Coding","Q96CW9","52","GC09P132161","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTNG2"
"RFX7","Regulatory Factor X7","Protein Coding","Q2KHR2","45","GC15M056087","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFX7"
"TRANK1","Tetratricopeptide Repeat And Ankyrin Repeat Containing 1","Protein Coding","O15050","45","GC03M036845","0.800137937068939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRANK1"
"GLDC","Glycine Decarboxylase","Protein Coding","P23378","60","GC09M006522","0.795561552047729","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLDC"
"NR3C2","Nuclear Receptor Subfamily 3 Group C Member 2","Protein Coding","P08235","59","GC04M148078","0.795561552047729","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C2"
"ABCB1","ATP Binding Cassette Subfamily B Member 1","Protein Coding","P08183","64","GC07M087504","0.791912078857422","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB1"
"BGLAP","Bone Gamma-Carboxyglutamate Protein","Protein Coding","P02818","52","GC01P156242","0.791912078857422","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BGLAP"
"PPP2CA","Protein Phosphatase 2 Catalytic Subunit Alpha","Protein Coding","P67775","63","GC05M134194","0.781146705150604","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2CA"
"EPCAM","Epithelial Cell Adhesion Molecule","Protein Coding","P16422","61","GC02P047345","0.773722171783447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPCAM"
"GCH1","GTP Cyclohydrolase 1","Protein Coding","P30793","60","GC14M054842","0.763247489929199","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCH1"
"ARRB2","Arrestin Beta 2","Protein Coding","P32121","57","GC17P153623","0.763247489929199","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARRB2"
"AMPH","Amphiphysin","Protein Coding","P49418","56","GC07M039736","0.763247489929199","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMPH"
"HCRT","Hypocretin Neuropeptide Precursor","Protein Coding","O43612","53","GC17M097206","0.763247489929199","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCRT"
"ATM","ATM Serine/Threonine Kinase","Protein Coding","Q13315","66","GC11P108222","0.755933105945587","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATM"
"MAP2K1","Mitogen-Activated Protein Kinase Kinase 1","Protein Coding","Q02750","67","GC15P066386","0.754835784435272","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP2K1"
"GLI2","GLI Family Zinc Finger 2","Protein Coding","P10070","61","GC02P120735","0.754835784435272","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI2"
"OFCC1","Orofacial Cleft 1 Candidate 1 (Pseudogene)","Pseudogene","Q8IZS5","33","GC06M009596","0.754461228847504","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OFCC1"
"NF1","Neurofibromin 1","Protein Coding","P21359","61","GC17P031094","0.752970695495605","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NF1"
"HLA-DRB1","Major Histocompatibility Complex, Class II, DR Beta 1","Protein Coding","P01911","60","GC06M106528","0.752970695495605","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB1"
"ADCY10","Adenylate Cyclase 10","Protein Coding","Q96PN6","56","GC01M167809","0.752970695495605","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCY10"
"MIR130B","MicroRNA 130b","RNA Gene","","28","GC22P096300","0.752970695495605","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR130B"
"CD34","CD34 Molecule","Protein Coding","P28906","58","GC01M207880","0.751361131668091","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD34"
"CGA","Glycoprotein Hormones, Alpha Polypeptide","Protein Coding","P01215","57","GC06M087085","0.737715184688568","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CGA"
"SNX27","Sorting Nexin 27","Protein Coding","Q96L92","51","GC01P176547","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX27"
"SCN1A-AS1","SCN1A And SCN9A Antisense RNA 1","RNA Gene","","24","GC02P165959","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN1A-AS1"
"MT-TW","Mitochondrially Encoded TRNA-Trp (UGA/G)","RNA Gene","","22","GCMTP005514","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TW"
"ZBTB20-AS1","ZBTB20 Antisense RNA 1","RNA Gene","","21","GC03P114339","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB20-AS1"
"LOC102724058","Uncharacterized LOC102724058","RNA Gene","","14","GC02P165960","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC102724058"
"LOC126860549","MED14-Independent Group 3 Enhancer GRCh37_chr8:144911577-144912776","Functional Element","","8","GC08P148789","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126860549"
"DEL22Q11.2","Chromosome 22q11.2 Deletion Syndrome, Distal","Genetic Locus","","4","GC22U900987","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEL22Q11.2"
"LOC130007728","ATAC-STARR-Seq Lymphoblastoid Silent Region 4376","Functional Element","","4","GC12P074872","0.737582743167877","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC130007728"
"GSK3B","Glycogen Synthase Kinase 3 Beta","Protein Coding","P49841","64","GC03M119821","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B"
"CHAT","Choline O-Acetyltransferase","Protein Coding","P28329","61","GC10P049609","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHAT"
"IGF1","Insulin Like Growth Factor 1","Protein Coding","P05019","61","GC12M102395","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"PINK1","PTEN Induced Kinase 1","Protein Coding","Q9BXM7","60","GC01P076060","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PINK1"
"LEP","Leptin","Protein Coding","P41159","59","GC07P128241","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEP"
"GCDH","Glutaryl-CoA Dehydrogenase","Protein Coding","Q92947","58","GC19P012891","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCDH"
"PDE10A","Phosphodiesterase 10A","Protein Coding","Q9Y233","58","GC06M165327","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE10A"
"GNAL","G Protein Subunit Alpha L","Protein Coding","P38405","55","GC18P011689","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAL"
"RBFOX3","RNA Binding Fox-1 Homolog 3","Protein Coding","A6NFN3","50","GC17M079089","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBFOX3"
"MIR132","MicroRNA 132","RNA Gene","","30","GC17M002049","0.732751786708832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR132"
"ITGA6","Integrin Subunit Alpha 6","Protein Coding","P23229","62","GC02P172244","0.719035804271698","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA6"
"CDC42","Cell Division Cycle 42","Protein Coding","P60953","63","GC01P022052","0.708770275115967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC42"
"NRP1","Neuropilin 1","Protein Coding","O14786","61","GC10M033177","0.708770275115967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRP1"
"EGR1","Early Growth Response 1","Protein Coding","P18146","57","GC05P138465","0.708770275115967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGR1"
"LSAMP","Limbic System Associated Membrane Protein","Protein Coding","Q13449","50","GC03M115802","0.708770275115967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSAMP"
"CLPP","Caseinolytic Mitochondrial Matrix Peptidase Proteolytic Subunit","Protein Coding","Q16740","58","GC19P151587","0.70730447769165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLPP"
"H3-3A","H3.3 Histone A","Protein Coding","P84243","57","GC01P226062","0.70730447769165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3-3A"
"HRG","Histidine Rich Glycoprotein","Protein Coding","P04196","55","GC03P186660","0.70730447769165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRG"
"NUDT2","Nudix Hydrolase 2","Protein Coding","P50583","46","GC09P034329","0.70730447769165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT2"
"FGFR2","Fibroblast Growth Factor Receptor 2","Protein Coding","P21802","68","GC10M121478","0.699858069419861","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR2"
"CXCR4","C-X-C Motif Chemokine Receptor 4","Protein Coding","P61073","65","GC02M136114","0.699858069419861","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4"
"RELA","RELA Proto-Oncogene, NF-KB Subunit","Protein Coding","Q04206","64","GC11M065653","0.699858069419861","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELA"
"GDF15","Growth Differentiation Factor 15","Protein Coding","Q99988","56","GC19P152105","0.698931336402893","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"AGO2","Argonaute RISC Catalytic Component 2","Protein Coding","Q9UKV8","55","GC08M141032","0.698931336402893","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGO2"
"SOS1","SOS Ras/Rac Guanine Nucleotide Exchange Factor 1","Protein Coding","Q07889","64","GC02M039454","0.686507880687714","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOS1"
"LMNA","Lamin A/C","Protein Coding","P02545","63","GC01P156082","0.686507880687714","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNA"
"MYH6","Myosin Heavy Chain 6","Protein Coding","P13533","59","GC14M023381","0.686507880687714","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH6"
"SOX2","SRY-Box Transcription Factor 2","Protein Coding","P48431","58","GC03P181711","0.680139780044556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX2"
"CREBBP","CREB Binding Protein","Protein Coding","Q92793","67","GC16M049995","0.66279935836792","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREBBP"
"EP300","E1A Binding Protein P300","Protein Coding","Q09472","65","GC22P092249","0.66279935836792","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EP300"
"CAMTA1","Calmodulin Binding Transcription Activator 1","Protein Coding","Q9Y6Y1","52","GC01P075122","0.66279935836792","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMTA1"
"ATP9A","ATPase Phospholipid Transporting 9A (Putative)","Protein Coding","O75110","51","GC20M051596","0.66279935836792","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP9A"
"TLR3","Toll Like Receptor 3","Protein Coding","O15455","64","GC04P186059","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR3"
"ACE2","Angiotensin Converting Enzyme 2","Protein Coding","Q9BYF1","62","GC0XM015494","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE2"
"CACNA1G","Calcium Voltage-Gated Channel Subunit Alpha1 G","Protein Coding","O43497","62","GC17P155147","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1G"
"STAT2","Signal Transducer And Activator Of Transcription 2","Protein Coding","P52630","62","GC12M056341","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT2"
"FURIN","Furin, Paired Basic Amino Acid Cleaving Enzyme","Protein Coding","P09958","61","GC15P090868","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FURIN"
"IFIH1","Interferon Induced With Helicase C Domain 1","Protein Coding","Q9BYX4","61","GC02M162267","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFIH1"
"IFNAR1","Interferon Alpha And Beta Receptor Subunit 1","Protein Coding","P17181","61","GC21P033324","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNAR1"
"CNTN1","Contactin 1","Protein Coding","Q12860","60","GC12P040692","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTN1"
"IRF7","Interferon Regulatory Factor 7","Protein Coding","Q92985","60","GC11M000612","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF7"
"KCNJ6","Potassium Inwardly Rectifying Channel Subfamily J Member 6","Protein Coding","P48051","60","GC21M037607","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ6"
"RIGI","RNA Sensor RIG-I","Protein Coding","O95786","60","GC09M032561","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIGI"
"CYP2C9","Cytochrome P450 Family 2 Subfamily C Member 9","Protein Coding","P11712","59","GC10P094938","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C9"
"CACNB4","Calcium Voltage-Gated Channel Auxiliary Subunit Beta 4","Protein Coding","O00305","58","GC02M151832","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNB4"
"GALNT3","Polypeptide N-Acetylgalactosaminyltransferase 3","Protein Coding","Q14435","58","GC02M165747","0.658521831035614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT3"
