Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"DNAJB1","DnaJ Heat Shock Protein Family (Hsp40) Member B1","Protein Coding","P25685","57","GC19M108265","4.23352718353271","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB1"
"GAD2","Glutamate Decarboxylase 2","Protein Coding","Q05329","57","GC10P026216","4.23352718353271","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD2"
"TAC1","Tachykinin Precursor 1","Protein Coding","P20366","54","GC07P097734","4.21768760681152","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAC1"
"SNX3","Sorting Nexin 3","Protein Coding","O60493","52","GC06M108211","4.21687269210815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX3"
"CTSL","Cathepsin L","Protein Coding","P07711","60","GC09P087725","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSL"
"FOXA2","Forkhead Box A2","Protein Coding","Q9Y261","60","GC20M022581","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXA2"
"DAXX","Death Domain Associated Protein","Protein Coding","Q9UER7","57","GC06M033318","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAXX"
"MAPK8IP1","Mitogen-Activated Protein Kinase 8 Interacting Protein 1","Protein Coding","Q9UQF2","57","GC11P049036","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK8IP1"
"VDAC2","Voltage Dependent Anion Channel 2","Protein Coding","P45880","56","GC10P075210","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDAC2"
"ADCYAP1","Adenylate Cyclase Activating Polypeptide 1","Protein Coding","P18509","55","GC18P000895","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCYAP1"
"SLC17A8","Solute Carrier Family 17 Member 8","Protein Coding","Q8NDX2","51","GC12P100357","4.20236349105835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A8"
"USP8","Ubiquitin Specific Peptidase 8","Protein Coding","P40818","61","GC15P050424","4.19600391387939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP8"
"HSPB2","Heat Shock Protein Family B (Small) Member 2","Protein Coding","Q16082","51","GC11P113461","4.19600391387939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB2"
"MOBP","Myelin Associated Oligodendrocyte Basic Protein","Protein Coding","Q13875","48","GC03P042202","4.19600391387939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOBP"
"REN","Renin","Protein Coding","P00797","61","GC01M204154","4.17057752609253","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REN"
"BIN1","Bridging Integrator 1","Protein Coding","O00499","60","GC02M127048","4.17057752609253","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIN1"
"CYP2C9","Cytochrome P450 Family 2 Subfamily C Member 9","Protein Coding","P11712","59","GC10P094938","4.17057752609253","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C9"
"CYP2C19","Cytochrome P450 Family 2 Subfamily C Member 19","Protein Coding","P33261","58","GC10P094762","4.17057752609253","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C19"
"SORT1","Sortilin 1","Protein Coding","Q99523","58","GC01M109310","4.17057752609253","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORT1"
"MIR106B","MicroRNA 106b","RNA Gene","","30","GC07M106713","4.17057752609253","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR106B"
"AGTR1","Angiotensin II Receptor Type 1","Protein Coding","P30556","65","GC03P148697","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGTR1"
"GRIA1","Glutamate Ionotropic Receptor AMPA Type Subunit 1","Protein Coding","P42261","62","GC05P153489","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIA1"
"NTRK1","Neurotrophic Receptor Tyrosine Kinase 1","Protein Coding","P04629","62","GC01P156815","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRK1"
"DLG4","Discs Large MAGUK Scaffold Protein 4","Protein Coding","P78352","61","GC17M096179","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLG4"
"XDH","Xanthine Dehydrogenase","Protein Coding","P47989","60","GC02M031334","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XDH"
"AGER","Advanced Glycosylation End-Product Specific Receptor","Protein Coding","Q15109","59","GC06M032180","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGER"
"NR1H2","Nuclear Receptor Subfamily 1 Group H Member 2","Protein Coding","P55055","59","GC19P050329","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1H2"
"AMBP","Alpha-1-Microglobulin/Bikunin Precursor","Protein Coding","P02760","57","GC09M114060","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMBP"
"LGALS3","Galectin 3","Protein Coding","P17931","57","GC14P055124","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS3"
"RBX1","Ring-Box 1","Protein Coding","P62877","56","GC22P040951","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBX1"
"BAG2","BAG Cochaperone 2","Protein Coding","O95816","52","GC06P057172","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAG2"
"MSRB1","Methionine Sulfoxide Reductase B1","Protein Coding","Q9NZV6","50","GC16M049813","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSRB1"
"MT-CO2","Mitochondrially Encoded Cytochrome C Oxidase II","Protein Coding","P00403","50","GCMTP007587","4.16785717010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-CO2"
"IGF2R","Insulin Like Growth Factor 2 Receptor","Protein Coding","P11717","60","GC06P159969","4.14404678344727","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2R"
"PRKACA","Protein Kinase CAMP-Activated Catalytic Subunit Alpha","Protein Coding","P17612","65","GC19M108254","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKACA"
"LIMK1","LIM Domain Kinase 1","Protein Coding","P53667","62","GC07P074082","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMK1"
"ESRRB","Estrogen Related Receptor Beta","Protein Coding","O95718","61","GC14P076310","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESRRB"
"KCNJ6","Potassium Inwardly Rectifying Channel Subfamily J Member 6","Protein Coding","P48051","60","GC21M037607","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ6"
"TPI1","Triosephosphate Isomerase 1","Protein Coding","P60174","60","GC12P006867","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPI1"
"DDIT3","DNA Damage Inducible Transcript 3","Protein Coding","P35638","59","GC12M057516","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDIT3"
"NTF4","Neurotrophin 4","Protein Coding","P34130","59","GC19M109030","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTF4"
"PDIA3","Protein Disulfide Isomerase Family A Member 3","Protein Coding","P30101","57","GC15P043746","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDIA3"
"PRDX3","Peroxiredoxin 3","Protein Coding","P30048","57","GC10M119167","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDX3"
"ULK2","Unc-51 Like Autophagy Activating Kinase 2","Protein Coding","Q8IYT8","54","GC17M096546","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ULK2"
"RAB5B","RAB5B, Member RAS Oncogene Family","Protein Coding","P61020","52","GC12P055973","4.13033390045166","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5B"
"GABARAP","GABA Type A Receptor-Associated Protein","Protein Coding","O95166","54","GC17M007240","4.10822057723999","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABARAP"
"TACR1","Tachykinin Receptor 1","Protein Coding","P25103","59","GC02M075860","4.10738897323608","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR1"
"USP15","Ubiquitin Specific Peptidase 15","Protein Coding","Q9Y4E8","58","GC12P062260","4.10738897323608","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP15"
"PPP1R1B","Protein Phosphatase 1 Regulatory Inhibitor Subunit 1B","Protein Coding","Q9UD71","56","GC17P039626","4.10738897323608","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R1B"
"MATR3","Matrin 3","Protein Coding","P43243","55","GC05P139274","4.10738897323608","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MATR3"
"ADAM10","ADAM Metallopeptidase Domain 10","Protein Coding","O14672","67","GC15M058588","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM10"
"EGF","Epidermal Growth Factor","Protein Coding","P01133","64","GC04P109912","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGF"
"PRKCA","Protein Kinase C Alpha","Protein Coding","P17252","64","GC17P066302","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCA"
"PCNA","Proliferating Cell Nuclear Antigen","Protein Coding","P12004","63","GC20M005114","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNA"
"PLA2G7","Phospholipase A2 Group VII","Protein Coding","Q13093","63","GC06M046704","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2G7"
"MCL1","MCL1 Apoptosis Regulator, BCL2 Family Member","Protein Coding","Q07820","62","GC01M167251","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCL1"
"PGK1","Phosphoglycerate Kinase 1","Protein Coding","P00558","62","GC0XP078258","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGK1"
"CAV1","Caveolin 1","Protein Coding","Q03135","61","GC07P116524","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"KCNJ5","Potassium Inwardly Rectifying Channel Subfamily J Member 5","Protein Coding","P48544","61","GC11P128891","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ5"
"SDHB","Succinate Dehydrogenase Complex Iron Sulfur Subunit B","Protein Coding","P21912","61","GC01M022674","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHB"
"SLC40A1","Solute Carrier Family 40 Member 1","Protein Coding","Q9NP59","61","GC02M189560","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC40A1"
"STX1A","Syntaxin 1A","Protein Coding","Q16623","60","GC07M080956","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX1A"
"ACO2","Aconitase 2","Protein Coding","Q99798","59","GC22P092273","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACO2"
"DLST","Dihydrolipoamide S-Succinyltransferase","Protein Coding","P36957","59","GC14P074881","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLST"
"EIF4EBP1","Eukaryotic Translation Initiation Factor 4E Binding Protein 1","Protein Coding","Q13541","59","GC08P044783","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4EBP1"
"CS","Citrate Synthase","Protein Coding","O75390","58","GC12M056271","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CS"
"LCN2","Lipocalin 2","Protein Coding","P80188","58","GC09P128149","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCN2"
"TGFA","Transforming Growth Factor Alpha","Protein Coding","P01135","58","GC02M070447","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFA"
"ADRA2C","Adrenoceptor Alpha 2C","Protein Coding","P18825","57","GC04P003766","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRA2C"
"LAMP1","Lysosomal Associated Membrane Protein 1","Protein Coding","P11279","57","GC13P113297","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMP1"
"PDE4A","Phosphodiesterase 4A","Protein Coding","P27815","57","GC19P010416","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE4A"
"PDE7A","Phosphodiesterase 7A","Protein Coding","Q13946","54","GC08M065764","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE7A"
"SYN3","Synapsin III","Protein Coding","O14994","53","GC22M086042","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYN3"
"RAB35","RAB35, Member RAS Oncogene Family","Protein Coding","Q15286","52","GC12M120096","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB35"
"PPM1H","Protein Phosphatase, Mg2+/Mn2+ Dependent 1H","Protein Coding","Q9ULR3","48","GC12M062643","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1H"
"MT-CO1","Mitochondrially Encoded Cytochrome C Oxidase I","Protein Coding","P00395","47","GCMTP005906","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-CO1"
"MIRLET7D","MicroRNA Let-7d","RNA Gene","","31","GC09P094178","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7D"
"FAS-AS1","FAS Antisense RNA 1","RNA Gene","","21","GC10M088991","4.08882904052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS-AS1"
"NBR1","NBR1 Autophagy Cargo Receptor","Protein Coding","Q14596","51","GC17P043170","4.06691932678223","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBR1"
"CALCOCO2","Calcium Binding And Coiled-Coil Domain 2","Protein Coding","Q13137","50","GC17P155091","4.06691932678223","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALCOCO2"
"MARCHF5","Membrane Associated Ring-CH-Type Finger 5","Protein Coding","Q9NX47","50","GC10P124140","4.06691932678223","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARCHF5"
"PGR-AS1","PGR Antisense RNA 1","RNA Gene","","20","GC11P108894","4.05660915374756","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR-AS1"
"USP14","Ubiquitin Specific Peptidase 14","Protein Coding","P54578","57","GC18P000158","4.05150747299194","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP14"
"TMEM106B","Transmembrane Protein 106B","Protein Coding","Q9NUM4","52","GC07P019240","4.05150747299194","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM106B"
"ST13","ST13 Hsp70 Interacting Protein","Protein Coding","P50502","51","GC22M086151","4.05150747299194","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST13"
"DNAH8","Dynein Axonemal Heavy Chain 8","Protein Coding","Q96JB1","50","GC06P182037","4.05017566680908","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH8"
"MIR151A","MicroRNA 151a","RNA Gene","","28","GC08M141050","4.04187059402466","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR151A"
"CALR","Calreticulin","Protein Coding","P27797","64","GC19P012938","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALR"
"GRIA2","Glutamate Ionotropic Receptor AMPA Type Subunit 2","Protein Coding","P42262","64","GC04P157204","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIA2"
"PLD1","Phospholipase D1","Protein Coding","Q13393","63","GC03M171600","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLD1"
"PRDX1","Peroxiredoxin 1","Protein Coding","Q06830","62","GC01M045906","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDX1"
"SLC1A1","Solute Carrier Family 1 Member 1","Protein Coding","P43005","62","GC09P004490","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC1A1"
"EEF2","Eukaryotic Translation Elongation Factor 2","Protein Coding","P13639","61","GC19M003976","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF2"
"MAT1A","Methionine Adenosyltransferase 1A","Protein Coding","Q00266","60","GC10M080271","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAT1A"
"ADIPOQ","Adiponectin, C1Q And Collagen Domain Containing","Protein Coding","Q15848","59","GC03P186842","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOQ"
"LONP1","Lon Peptidase 1, Mitochondrial","Protein Coding","P36776","59","GC19M005691","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LONP1"
"PRDX6","Peroxiredoxin 6","Protein Coding","P30041","59","GC01P173477","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDX6"
"AOC3","Amine Oxidase Copper Containing 3","Protein Coding","Q16853","58","GC17P042851","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AOC3"
"UQCRC2","Ubiquinol-Cytochrome C Reductase Core Protein 2","Protein Coding","P22695","58","GC16P120689","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UQCRC2"
"CKB","Creatine Kinase B","Protein Coding","P12277","57","GC14M103519","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKB"
"CX3CR1","C-X3-C Motif Chemokine Receptor 1","Protein Coding","P49238","57","GC03M039279","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CX3CR1"
"GAL","Galanin And GMAP Prepropeptide","Protein Coding","P22466","57","GC11P108040","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAL"
"HBEGF","Heparin Binding EGF Like Growth Factor","Protein Coding","Q99075","57","GC05M140332","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBEGF"
"SLC7A11","Solute Carrier Family 7 Member 11","Protein Coding","Q9UPY5","57","GC04M138164","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A11"
"STK3","Serine/Threonine Kinase 3","Protein Coding","Q13188","57","GC08M098343","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK3"
"UGCG","UDP-Glucose Ceramide Glucosyltransferase","Protein Coding","Q16739","57","GC09P111896","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGCG"
"BAG3","BAG Cochaperone 3","Protein Coding","O95817","55","GC10P119651","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAG3"
"GPT","Glutamic--Pyruvic Transaminase","Protein Coding","P24298","55","GC08P144502","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPT"
"CD200","CD200 Molecule","Protein Coding","P41217","54","GC03P112332","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD200"
"CLDN5","Claudin 5","Protein Coding","O00501","53","GC22M019523","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN5"
"GHRH","Growth Hormone Releasing Hormone","Protein Coding","P01286","50","GC20M037251","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHRH"
"S100G","S100 Calcium Binding Protein G","Protein Coding","P29377","48","GC0XP016668","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100G"
"SYNGR3","Synaptogyrin 3","Protein Coding","O43761","47","GC16P001989","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNGR3"
"MIR210","MicroRNA 210","RNA Gene","","30","GC11M015053","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR210"
"MIR23A","MicroRNA 23a","RNA Gene","","30","GC19M108248","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR23A"
"MIR93","MicroRNA 93","RNA Gene","","30","GC07M106714","4.04171895980835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR93"
