Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"H4C7","H4 Clustered Histone 7","Protein Coding","Q99525","41","GC06M109208","2.33673787117004","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C7"
"ATXN8OS","ATXN8 Opposite Strand LncRNA","RNA Gene","P0DMR3","34","GC13P070107","2.33673787117004","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN8OS"
"IRAK1BP1","Interleukin 1 Receptor Associated Kinase 1 Binding Protein 1","Protein Coding","Q5VVH5","40","GC06P078867","2.32646656036377","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK1BP1"
"CACNA1S","Calcium Voltage-Gated Channel Subunit Alpha1 S","Protein Coding","Q13698","62","GC01M201008","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1S"
"CAV1","Caveolin 1","Protein Coding","Q03135","61","GC07P116524","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"KCNJ2","Potassium Inwardly Rectifying Channel Subfamily J Member 2","Protein Coding","P63252","61","GC17P070168","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ2"
"NPHS1","NPHS1 Adhesion Molecule, Nephrin","Protein Coding","O60500","60","GC19M035825","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHS1"
"MYCN","MYCN Proto-Oncogene, BHLH Transcription Factor","Protein Coding","P04198","59","GC02P015992","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCN"
"EXT2","Exostosin Glycosyltransferase 2","Protein Coding","Q93063","58","GC11P044095","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXT2"
"OCLN","Occludin","Protein Coding","Q16625","58","GC05P069492","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OCLN"
"TBL1XR1","TBL1X/Y Related 1","Protein Coding","Q9BZK7","58","GC03M177019","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL1XR1"
"TDP2","Tyrosyl-DNA Phosphodiesterase 2","Protein Coding","O95551","57","GC06M024651","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDP2"
"NDUFV2","NADH:Ubiquinone Oxidoreductase Core Subunit V2","Protein Coding","P19404","56","GC18P009116","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFV2"
"LHX3","LIM Homeobox 3","Protein Coding","Q9UBR4","55","GC09M136196","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHX3"
"MAGT1","Magnesium Transporter 1","Protein Coding","Q9H0U3","53","GC0XM078326","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGT1"
"BBS1","Bardet-Biedl Syndrome 1","Protein Coding","Q8NFJ9","52","GC11P107927","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BBS1"
"LHX4","LIM Homeobox 4","Protein Coding","Q969G2","51","GC01P180230","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHX4"
"NEB","Nebulin","Protein Coding","P20929","51","GC02M151485","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEB"
"HESX1","HESX Homeobox 1","Protein Coding","Q9UBX0","49","GC03M057207","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HESX1"
"AMER1","APC Membrane Recruitment Protein 1","Protein Coding","Q5JTC6","48","GC0XM064185","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMER1"
"BLTP1","Bridge-Like Lipid Transfer Protein Family Member 1","Protein Coding","Q2LD37","45","GC04P122509","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLTP1"
"CCDC141","Coiled-Coil Domain Containing 141","Protein Coding","Q6ZP82","45","GC02M178829","2.30067038536072","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC141"
"SLC6A1-AS1","SLC6A1 Antisense RNA 1","RNA Gene","","21","GC03M011006","2.26624035835266","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A1-AS1"
"CASP3","Caspase 3","Protein Coding","P42574","62","GC04M184627","2.26580476760864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP3"
"GABRA3","Gamma-Aminobutyric Acid Type A Receptor Subunit Alpha3","Protein Coding","P34903","60","GC0XM152166","2.26580476760864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRA3"
"YWHAB","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Beta","Protein Coding","P31946","60","GC20P044885","2.26580476760864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAB"
"RAB5A","RAB5A, Member RAS Oncogene Family","Protein Coding","P20339","58","GC03P027238","2.26580476760864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5A"
"RPE65","Retinoid Isomerohydrolase RPE65","Protein Coding","Q16518","58","GC01M068428","2.26580476760864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPE65"
"ABCA13","ATP Binding Cassette Subfamily A Member 13","Protein Coding","Q86UQ4","48","GC07P048171","2.26580476760864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA13"
"EPHB4","EPH Receptor B4","Protein Coding","P54760","66","GC07M106759","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB4"
"NFKB1","Nuclear Factor Kappa B Subunit 1","Protein Coding","P19838","66","GC04P102501","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1"
"ZAP70","Zeta Chain Of T Cell Receptor Associated Protein Kinase 70","Protein Coding","P43403","64","GC02P100091","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZAP70"
"RAC2","Rac Family Small GTPase 2","Protein Coding","P15153","63","GC22M086126","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC2"
"ALDH1A2","Aldehyde Dehydrogenase 1 Family Member A2","Protein Coding","O94788","62","GC15M162482","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH1A2"
"CDH1","Cadherin 1","Protein Coding","P12830","62","GC16P068737","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH1"
"MMP3","Matrix Metallopeptidase 3","Protein Coding","P08254","62","GC11M102835","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP3"
"PCSK1","Proprotein Convertase Subtilisin/Kexin Type 1","Protein Coding","P29120","62","GC05M096391","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK1"
"PGR","Progesterone Receptor","Protein Coding","P06401","62","GC11M140371","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR"
"PTGS2","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354","62","GC01M186671","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"SLC11A2","Solute Carrier Family 11 Member 2","Protein Coding","P49281","61","GC12M050952","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC11A2"
"SLC40A1","Solute Carrier Family 40 Member 1","Protein Coding","Q9NP59","61","GC02M189560","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC40A1"
"TLR7","Toll Like Receptor 7","Protein Coding","Q9NYK1","61","GC0XP012867","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR7"
"CD27","CD27 Molecule","Protein Coding","P26842","60","GC12P074035","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD27"
"DLL4","Delta Like Canonical Notch Ligand 4","Protein Coding","Q9NR61","60","GC15P040929","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLL4"
"ENO2","Enolase 2","Protein Coding","P09104","60","GC12P006913","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"MYOD1","Myogenic Differentiation 1","Protein Coding","P15172","60","GC11P017719","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOD1"
"FGF2","Fibroblast Growth Factor 2","Protein Coding","P09038","59","GC04P122826","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF2"
"GATM","Glycine Amidinotransferase","Protein Coding","P50440","59","GC15M045361","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATM"
"IL7R","Interleukin 7 Receptor","Protein Coding","P16871","59","GC05P035852","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL7R"
"MAP3K3","Mitogen-Activated Protein Kinase Kinase Kinase 3","Protein Coding","Q99759","59","GC17P063622","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K3"
"MAX","MYC Associated Factor X","Protein Coding","P61244","59","GC14M065425","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAX"
"ACTC1","Actin Alpha Cardiac Muscle 1","Protein Coding","P68032","58","GC15M034790","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTC1"
"DLK1","Delta Like Non-Canonical Notch Ligand 1","Protein Coding","P80370","58","GC14P120459","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLK1"
"DOCK1","Dedicator Of Cytokinesis 1","Protein Coding","Q14185","58","GC10P126905","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOCK1"
"HSD17B3","Hydroxysteroid 17-Beta Dehydrogenase 3","Protein Coding","P37058","58","GC09M122026","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD17B3"
"LSS","Lanosterol Synthase","Protein Coding","P48449","58","GC21M054957","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSS"
"MMP12","Matrix Metallopeptidase 12","Protein Coding","P39900","58","GC11M102862","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP12"
"NUP98","Nucleoporin 98 And 96 Precursor","Protein Coding","P52948","58","GC11M003671","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP98"
"RTN4R","Reticulon 4 Receptor","Protein Coding","Q9BZR6","58","GC22M020241","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTN4R"
"SI","Sucrase-Isomaltase","Protein Coding","P14410","58","GC03M164978","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SI"
"SOCS1","Suppressor Of Cytokine Signaling 1","Protein Coding","O15524","58","GC16M050219","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS1"
"TJP1","Tight Junction Protein 1","Protein Coding","Q07157","58","GC15M029699","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TJP1"
"UBE2L3","Ubiquitin Conjugating Enzyme E2 L3","Protein Coding","P68036","58","GC22P021549","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2L3"
"CAV3","Caveolin 3","Protein Coding","P56539","57","GC03P008733","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV3"
"EPRS1","Glutamyl-Prolyl-TRNA Synthetase 1","Protein Coding","P07814","57","GC01M219969","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPRS1"
"MGAM","Maltase-Glucoamylase","Protein Coding","O43451","57","GC07P167658","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGAM"
"TBX3","T-Box Transcription Factor 3","Protein Coding","O15119","57","GC12M114670","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX3"
"TIMP1","TIMP Metallopeptidase Inhibitor 1","Protein Coding","P01033","57","GC0XP060812","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP1"
"UNC13D","Unc-13 Homolog D","Protein Coding","Q70J99","57","GC17M075827","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC13D"
"CACNA1F","Calcium Voltage-Gated Channel Subunit Alpha1 F","Protein Coding","O60840","56","GC0XM049205","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1F"
"CHGA","Chromogranin A","Protein Coding","P10645","56","GC14P095285","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHGA"
"FOXC2","Forkhead Box C2","Protein Coding","Q99958","56","GC16P122670","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXC2"
"IGFBP4","Insulin Like Growth Factor Binding Protein 4","Protein Coding","P22692","56","GC17P040443","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP4"
"IGFBP6","Insulin Like Growth Factor Binding Protein 6","Protein Coding","P24592","56","GC12P053097","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP6"
"KRT10","Keratin 10","Protein Coding","P13645","56","GC17M040818","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT10"
"RAN","RAN, Member RAS Oncogene Family","Protein Coding","P62826","56","GC12P139078","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAN"
"ARPC1B","Actin Related Protein 2/3 Complex Subunit 1B","Protein Coding","O15143","55","GC07P099374","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARPC1B"
"CYP26A1","Cytochrome P450 Family 26 Subfamily A Member 1","Protein Coding","O43174","55","GC10P093073","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP26A1"
"FOXL2","Forkhead Box L2","Protein Coding","P58012","55","GC03M138944","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXL2"
"HAND2","Heart And Neural Crest Derivatives Expressed 2","Protein Coding","P61296","55","GC04M173524","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAND2"
"HSD3B1","Hydroxy-Delta-5-Steroid Dehydrogenase, 3 Beta- And Steroid Delta-Isomerase 1","Protein Coding","P14060","55","GC01P119507","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD3B1"
"MSMO1","Methylsterol Monooxygenase 1","Protein Coding","Q15800","55","GC04P165327","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSMO1"
"NEUROD1","Neuronal Differentiation 1","Protein Coding","Q13562","55","GC02M181673","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEUROD1"
"RSPO1","R-Spondin 1","Protein Coding","Q2MKA7","55","GC01M037612","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSPO1"
"RUNX3","RUNX Family Transcription Factor 3","Protein Coding","Q13761","55","GC01M024899","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX3"
"SEMA3C","Semaphorin 3C","Protein Coding","Q99985","55","GC07M080742","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3C"
"SHBG","Sex Hormone Binding Globulin","Protein Coding","P04278","55","GC17P007613","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHBG"
"SIX1","SIX Homeobox 1","Protein Coding","Q15475","55","GC14M060643","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIX1"
"STAG3","STAG3 Cohesin Complex Component","Protein Coding","Q9UJ98","55","GC07P100177","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAG3"
"CCM2","CCM2 Scaffold Protein","Protein Coding","Q9BSQ5","54","GC07P044999","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCM2"
"GNA14","G Protein Subunit Alpha 14","Protein Coding","O95837","54","GC09M077423","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNA14"
"HOXB1","Homeobox B1","Protein Coding","P14653","54","GC17M048528","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXB1"
"KRIT1","KRIT1 Ankyrin Repeat Containing","Protein Coding","O00522","54","GC07M092198","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRIT1"
"LIN28A","Lin-28 Homolog A","Protein Coding","Q9H9Z2","54","GC01P026410","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN28A"
"OPLAH","5-Oxoprolinase, ATP-Hydrolysing","Protein Coding","O14841","54","GC08M147377","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPLAH"
"P2RX6","Purinergic Receptor P2X 6","Protein Coding","O15547","54","GC22P091595","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX6"
"PAX1","Paired Box 1","Protein Coding","P15863","54","GC20P021705","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX1"
"RBM8A","RNA Binding Motif Protein 8A","Protein Coding","Q9Y5S9","54","GC01M145921","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM8A"
"RGS4","Regulator Of G Protein Signaling 4","Protein Coding","P49798","54","GC01P163068","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS4"
"SDHAF2","Succinate Dehydrogenase Complex Assembly Factor 2","Protein Coding","Q9NX18","54","GC11P061430","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHAF2"
"TBX18","T-Box Transcription Factor 18","Protein Coding","O95935","54","GC06M084687","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX18"
"TIA1","TIA1 Cytotoxic Granule Associated RNA Binding Protein","Protein Coding","P31483","54","GC02M070209","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIA1"
"HAPLN1","Hyaluronan And Proteoglycan Link Protein 1","Protein Coding","P10915","53","GC05M083637","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAPLN1"
"PDCD10","Programmed Cell Death 10","Protein Coding","Q9BUL8","53","GC03M167683","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD10"
"CACNG5","Calcium Voltage-Gated Channel Auxiliary Subunit Gamma 5","Protein Coding","Q9UF02","52","GC17P066835","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNG5"
"GAST","Gastrin","Protein Coding","P01350","52","GC17P041712","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAST"
"GCM2","Glial Cells Missing Transcription Factor 2","Protein Coding","O75603","52","GC06M010873","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCM2"
"HSD17B7","Hydroxysteroid 17-Beta Dehydrogenase 7","Protein Coding","P56937","52","GC01P162790","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD17B7"
"LGR4","Leucine Rich Repeat Containing G Protein-Coupled Receptor 4","Protein Coding","Q9BXB1","52","GC11M027365","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGR4"
"OMG","Oligodendrocyte Myelin Glycoprotein","Protein Coding","P23515","52","GC17M096769","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OMG"
"OPN4","Opsin 4","Protein Coding","Q9UHM6","52","GC10P086654","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPN4"
"RAG2","Recombination Activating 2","Protein Coding","P55895","52","GC11M036575","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAG2"
"RNASE2","Ribonuclease A Family Member 2","Protein Coding","P10153","52","GC14P057265","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASE2"
"SSTR4","Somatostatin Receptor 4","Protein Coding","P31391","52","GC20P023035","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSTR4"
"SYN2","Synapsin II","Protein Coding","Q92777","52","GC03P027051","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYN2"
"ALX4","ALX Homeobox 4","Protein Coding","Q9H161","51","GC11M044238","2.25114035606384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALX4"
