Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"NDUFS6","NADH:Ubiquinone Oxidoreductase Subunit S6","Protein Coding","O75380","55","GC05P001801","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS6"
"NIN","Ninein","Protein Coding","Q8N4C6","55","GC14M050719","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIN"
"SOX17","SRY-Box Transcription Factor 17","Protein Coding","Q9H6I2","55","GC08P054457","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX17"
"B3GALT6","Beta-1,3-Galactosyltransferase 6","Protein Coding","Q96L58","52","GC01P001232","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GALT6"
"BBOX1","Gamma-Butyrobetaine Hydroxylase 1","Protein Coding","O75936","52","GC11P027019","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BBOX1"
"DPH1","Diphthamide Biosynthesis 1","Protein Coding","Q9BZG8","52","GC17P002030","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPH1"
"FKTN","Fukutin","Protein Coding","O75072","52","GC09P105558","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKTN"
"BMPER","BMP Binding Endothelial Regulator","Protein Coding","Q8N8U9","51","GC07P034312","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPER"
"BRAT1","BRCA1 Associated ATM Activator 1","Protein Coding","Q6PJG6","50","GC07M004001","7.52370405197144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAT1"
"CPS1","Carbamoyl-Phosphate Synthase 1","Protein Coding","P31327","61","GC02P210477","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPS1"
"GFER","Growth Factor, Augmenter Of Liver Regeneration","Protein Coding","P55789","58","GC16P001984","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFER"
"MLYCD","Malonyl-CoA Decarboxylase","Protein Coding","O95822","55","GC16P083899","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLYCD"
"POMT2","Protein O-Mannosyltransferase 2","Protein Coding","Q9UKY4","55","GC14M077274","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMT2"
"NANS","N-Acetylneuraminate Synthase","Protein Coding","Q9NR45","54","GC09P098056","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NANS"
"SHOC2","SHOC2 Leucine Rich Repeat Scaffold Protein","Protein Coding","Q9UQ13","53","GC10P110919","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHOC2"
"PIGT","Phosphatidylinositol Glycan Anchor Biosynthesis Class T","Protein Coding","Q969N2","52","GC20P045416","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGT"
"PLPBP","Pyridoxal Phosphate Binding Protein","Protein Coding","O94903","52","GC08P044751","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLPBP"
"TOR1AIP1","Torsin 1A Interacting Protein 1","Protein Coding","Q5JTV8","52","GC01P179882","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOR1AIP1"
"PIGC","Phosphatidylinositol Glycan Anchor Biosynthesis Class C","Protein Coding","Q92535","50","GC01M172339","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGC"
"PIGM","Phosphatidylinositol Glycan Anchor Biosynthesis Class M","Protein Coding","Q9H3S5","50","GC01M167600","7.51996040344238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGM"
"SLC6A9","Solute Carrier Family 6 Member 9","Protein Coding","P48067","61","GC01M043991","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A9"
"ACP5","Acid Phosphatase 5, Tartrate Resistant","Protein Coding","P13686","59","GC19M011574","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACP5"
"EFNB1","Ephrin B1","Protein Coding","P98172","58","GC0XP068828","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFNB1"
"HLA-DPB1","Major Histocompatibility Complex, Class II, DP Beta 1","Protein Coding","P04440","57","GC06P181928","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DPB1"
"HLA-DQB1","Major Histocompatibility Complex, Class II, DQ Beta 1","Protein Coding","P01920","57","GC06M106540","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DQB1"
"LFNG","LFNG O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase","Protein Coding","Q8NES3","57","GC07P002512","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LFNG"
"RNASET2","Ribonuclease T2","Protein Coding","O00584","57","GC06M166924","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASET2"
"SALL1","Spalt Like Transcription Factor 1","Protein Coding","Q9NSC2","57","GC16M051135","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SALL1"
"ATRIP","ATR Interacting Protein","Protein Coding","Q8WXE1","55","GC03P064966","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATRIP"
"NDUFA2","NADH:Ubiquinone Oxidoreductase Subunit A2","Protein Coding","O43678","54","GC05M140834","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA2"
"TMEM38B","Transmembrane Protein 38B","Protein Coding","Q9NVV0","53","GC09P105694","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM38B"
"CUL7","Cullin 7","Protein Coding","Q14999","52","GC06M043037","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUL7"
"NDUFAF3","NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 3","Protein Coding","Q9BU61","52","GC03P049020","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAF3"
"GTPBP2","GTP Binding Protein 2","Protein Coding","Q9BX10","51","GC06M043605","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTPBP2"
"TRAIP","TRAF Interacting Protein","Protein Coding","Q9BWF2","51","GC03M054785","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAIP"
"MED27","Mediator Complex Subunit 27","Protein Coding","Q6P2C8","50","GC09M131872","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED27"
"PARP10","Poly(ADP-Ribose) Polymerase Family Member 10","Protein Coding","Q53GL7","50","GC08M143977","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP10"
"PUS3","Pseudouridine Synthase 3","Protein Coding","Q9BZE2","50","GC11M125893","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUS3"
"TONSL","Tonsoku Like, DNA Repair Protein","Protein Coding","Q96HA7","50","GC08M144428","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TONSL"
"ZFP57","ZFP57 Zinc Finger Protein","Protein Coding","Q9NU63","50","GC06M029672","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP57"
"ARHGAP45","Rho GTPase Activating Protein 45","Protein Coding","Q92619","49","GC19P001065","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP45"
"BSN","Bassoon Presynaptic Cytomatrix Protein","Protein Coding","Q9UPA5","49","GC03P049554","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSN"
"SEMA6D","Semaphorin 6D","Protein Coding","Q8NFY4","49","GC15P047184","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA6D"
"MFHAS1","Multifunctional ROCO Family Signaling Regulator 1","Protein Coding","Q9Y4C4","48","GC08M008783","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFHAS1"
"FKBPL","FKBP Prolyl Isomerase Like","Protein Coding","Q9UIM3","45","GC06M106502","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBPL"
"COA8","Cytochrome C Oxidase Assembly Factor 8","Protein Coding","Q96IL0","42","GC14P120457","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COA8"
"CFAP144","Cilia And Flagella Associated Protein 144","Protein Coding","A6NL82","35","GC01P077467","7.51367521286011","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP144"
"HNRNPL","Heterogeneous Nuclear Ribonucleoprotein L","Protein Coding","P14866","52","GC19M038836","7.50255060195923","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPL"
"CHL1","Cell Adhesion Molecule L1 Like","Protein Coding","O00533","57","GC03P000213","7.4935736656189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHL1"
"USP27X","Ubiquitin Specific Peptidase 27 X-Linked","Protein Coding","A6NNY8","44","GC0XP049879","7.49166870117188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP27X"
"SCARB2","Scavenger Receptor Class B Member 2","Protein Coding","Q14108","58","GC04M076158","7.48431158065796","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARB2"
"OXT","Oxytocin/Neurophysin I Prepropeptide","Protein Coding","P01178","50","GC20P010955","7.48394060134888","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OXT"
"MTCL3","MTCL Family Member 3","Protein Coding","Q5TF21","42","GC06M127472","7.4830584526062","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTCL3"
"AIMP2","Aminoacyl TRNA Synthetase Complex Interacting Multifunctional Protein 2","Protein Coding","Q13155","55","GC07P019013","7.47905826568604","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIMP2"
"GUSB","Glucuronidase Beta","Protein Coding","P08236","62","GC07M065960","7.47905349731445","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GUSB"
"LIPT1","Lipoyltransferase 1","Protein Coding","Q9Y234","52","GC02P100164","7.47296667098999","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIPT1"
"SNURF","SNRPN Upstream Open Reading Frame","Protein Coding","Q9Y675","44","GC15P024954","7.47162246704102","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNURF"
"DDOST","Dolichyl-Diphosphooligosaccharide--Protein Glycosyltransferase Non-Catalytic Subunit","Protein Coding","P39656","57","GC01M020651","7.47156286239624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDOST"
"PLS3","Plastin 3","Protein Coding","P13797","54","GC0XP115560","7.47156286239624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLS3"
"TUSC3","Tumor Suppressor Candidate 3","Protein Coding","Q13454","54","GC08P015417","7.47156286239624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUSC3"
"CA2","Carbonic Anhydrase 2","Protein Coding","P00918","64","GC08P085463","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2"
"ENTPD1","Ectonucleoside Triphosphate Diphosphohydrolase 1","Protein Coding","P49961","62","GC10P124203","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD1"
"TNFRSF1A","TNF Receptor Superfamily Member 1A","Protein Coding","P19438","62","GC12M006328","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1A"
"AQP2","Aquaporin 2","Protein Coding","P41181","61","GC12P049950","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP2"
"SLC12A1","Solute Carrier Family 12 Member 1","Protein Coding","Q13621","61","GC15P193041","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC12A1"
"WNK1","WNK Lysine Deficient Protein Kinase 1","Protein Coding","Q9H4A3","61","GC12P000857","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNK1"
"ERCC6","ERCC Excision Repair 6, Chromatin Remodeling Factor","Protein Coding","Q03468","60","GC10M049472","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERCC6"
"GNA11","G Protein Subunit Alpha 11","Protein Coding","P29992","60","GC19P003094","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNA11"
"KCNJ1","Potassium Inwardly Rectifying Channel Subfamily J Member 1","Protein Coding","P48048","60","GC11M140815","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ1"
"ABCD1","ATP Binding Cassette Subfamily D Member 1","Protein Coding","P33897","59","GC0XP153724","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCD1"
"PDHX","Pyruvate Dehydrogenase Complex Component X","Protein Coding","O00330","59","GC11P034894","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDHX"
"SLC4A4","Solute Carrier Family 4 Member 4","Protein Coding","Q9Y6R1","59","GC04P071063","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC4A4"
"SUCLA2","Succinate-CoA Ligase ADP-Forming Subunit Beta","Protein Coding","Q9P2R7","59","GC13M047745","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCLA2"
"AFG3L2","AFG3 Like Matrix AAA Peptidase Subunit 2","Protein Coding","Q9Y4W6","58","GC18M012328","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFG3L2"
"ATP2B4","ATPase Plasma Membrane Ca2+ Transporting 4","Protein Coding","P23634","58","GC01P203626","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP2B4"
"CA8","Carbonic Anhydrase 8","Protein Coding","P35219","58","GC08M060187","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA8"
"BCS1L","BCS1 Homolog, Ubiquinol-Cytochrome C Reductase Complex Chaperone","Protein Coding","Q9Y276","57","GC02P218658","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCS1L"
"EIF2B4","Eukaryotic Translation Initiation Factor 2B Subunit Delta","Protein Coding","Q9UI10","57","GC02M027364","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2B4"
"IL12RB2","Interleukin 12 Receptor Subunit Beta 2","Protein Coding","Q99665","57","GC01P067307","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB2"
"PDE6D","Phosphodiesterase 6D","Protein Coding","O43924","57","GC02M231732","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE6D"
"TRPM6","Transient Receptor Potential Cation Channel Subfamily M Member 6","Protein Coding","Q9BX84","57","GC09M074725","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM6"
"APTX","Aprataxin","Protein Coding","Q7Z2E3","56","GC09M032886","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APTX"
"FIG4","FIG4 Phosphoinositide 5-Phosphatase","Protein Coding","Q92562","56","GC06P182745","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FIG4"
"G6PC1","Glucose-6-Phosphatase Catalytic Subunit 1","Protein Coding","P35575","56","GC17P156244","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PC1"
"KIF23","Kinesin Family Member 23","Protein Coding","Q02241","56","GC15P069414","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF23"
"ADGRG1","Adhesion G Protein-Coupled Receptor G1","Protein Coding","Q9Y653","55","GC16P057610","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRG1"
"CYP2U1","Cytochrome P450 Family 2 Subfamily U Member 1","Protein Coding","Q7Z449","55","GC04P107931","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2U1"
"ETHE1","ETHE1 Persulfide Dioxygenase","Protein Coding","O95571","55","GC19M043506","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETHE1"
"HIBCH","3-Hydroxyisobutyryl-CoA Hydrolase","Protein Coding","Q6NVY1","55","GC02M190189","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIBCH"
"PTRH2","Peptidyl-TRNA Hydrolase 2","Protein Coding","Q9Y3E5","55","GC17M059674","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTRH2"
"AUH","AU RNA Binding Methylglutaconyl-CoA Hydratase","Protein Coding","Q13825","54","GC09M091213","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AUH"
"CEP164","Centrosomal Protein 164","Protein Coding","Q9UPV0","54","GC11P117314","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP164"
"CRB2","Crumbs Cell Polarity Complex Component 2","Protein Coding","Q5IJ48","54","GC09P152525","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRB2"
"EIF2B3","Eukaryotic Translation Initiation Factor 2B Subunit Gamma","Protein Coding","Q9NR50","54","GC01M044850","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2B3"
"FXYD2","FXYD Domain Containing Ion Transport Regulator 2","Protein Coding","P54710","54","GC11M117800","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXYD2"
"HACE1","HECT Domain And Ankyrin Repeat Containing E3 Ubiquitin Protein Ligase 1","Protein Coding","Q8IYU2","54","GC06M104728","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HACE1"
"MARS2","Methionyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","Q96GW9","54","GC02P197705","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARS2"
"PDSS1","Decaprenyl Diphosphate Synthase Subunit 1","Protein Coding","Q5T2R2","54","GC10P026697","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDSS1"
"PDSS2","Decaprenyl Diphosphate Synthase Subunit 2","Protein Coding","Q86YH6","54","GC06M107152","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDSS2"
"TRNT1","TRNA Nucleotidyl Transferase 1","Protein Coding","Q96Q11","54","GC03P003126","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRNT1"
"UQCRQ","Ubiquinol-Cytochrome C Reductase Complex III Subunit VII","Protein Coding","O14949","54","GC05P132866","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UQCRQ"
"VPS37A","VPS37A Subunit Of ESCRT-I","Protein Coding","Q8NEZ2","54","GC08P017246","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS37A"
"DNAJC19","DnaJ Heat Shock Protein Family (Hsp40) Member C19","Protein Coding","Q96DA6","53","GC03M180983","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC19"
"GBA2","Glucosylceramidase Beta 2","Protein Coding","Q9HCG7","53","GC09M035736","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBA2"
"KIF14","Kinesin Family Member 14","Protein Coding","Q15058","53","GC01M200551","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF14"
"MTPAP","Mitochondrial Poly(A) Polymerase","Protein Coding","Q9NVV4","53","GC10M037146","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTPAP"
"SCYL1","SCY1 Like Pseudokinase 1","Protein Coding","Q96KG9","53","GC11P065525","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCYL1"
"SIL1","SIL1 Nucleotide Exchange Factor","Protein Coding","Q9H173","53","GC05M139013","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIL1"
"ATL1","Atlastin GTPase 1","Protein Coding","Q8WXF7","52","GC14P050532","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATL1"
"ATP8A2","ATPase Phospholipid Transporting 8A2","Protein Coding","Q9NTI2","52","GC13P028866","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP8A2"
"BSND","Barttin CLCNK Type Accessory Subunit Beta","Protein Coding","Q8WZ55","52","GC01P054998","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSND"
"DNAJC3","DnaJ Heat Shock Protein Family (Hsp40) Member C3","Protein Coding","Q13217","52","GC13P095677","7.46701049804688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC3"
